Part,Happy_1_A,Happy_2_A,Happy_3_A,Happy_4_A,Happy_5_A,Happy_6_A,Happy_7_A,Happy_8_A,Surpr_1_A,Surpr_2_A,Surpr_3_A,Surpr_4_A,Surpr_5_A,Surpr_6_A,Surpr_7_A,Surpr_8_A,Disgust_1_A,Disgust_2_A,Disgust_3_A,Disgust_4_A,Disgust_5_A,Disgust_6_A,Disgust_7_A,Disgust_8_A,Sad_1_A,Sad_2_A,Sad_3_A,Sad_4_A,Sad_5_A,Sad_6_A,Sad_7_A,Sad_8_A,Afraid_1_A,Afraid_2_A,Afraid_3_A,Afraid_4_A,Afraid_5_A,Afraid_6_A,Afraid_7_A,Afraid_8_A,Angry_1_A,Angry_2_A,Angry_3_A,Angry_4_A,Angry_5_A,Angry_6_A,Angry_7_A,Angry_8_A,Happy_50_A,Surpr_50_A,Disgust_50_A,Sad_50_A,Afraid_50_A,Angry_50_A,Happy_40_A,Surpr_40_A,Disgust_40_A,Sad_40_A,Afraid_40_A,Angry_40_A,
0,-74.87,-38.932,9.5052,2.6042,6.25,37.5,44.271,61.849,-6.901,-25.781,-23.437,24.609,24.349,24.74,35.938,16.276,-84.766,-77.474,15.885,-7.2917,-42.318,8.0729,54.036,32.812,-27.344,-17.448,9.2448,-60.677,-30.859,42.448,29.948,-11.458,-16.797,-74.609,-34.115,0.13021,-12.63,-9.1146,45.703,13.542,-11.979,-47.396,-16.406,-33.724,9.2448,51.562,32.422,37.5,37.467,25.326,13.151,7.5195,9.375,32.682,-25.423,-7.8776,-38.411,-24.056,-31.348,-27.376
0,-63.672,51.172,47.396,21.745,94.531,92.969,83.333,94.531,-52.344,21.094,-26.823,61.068,68.359,82.422,64.714,87.24,0,-4.0365,-2.9948,22.526,71.484,85.156,93.49,69.401,-29.427,-4.0365,-19.01,50.651,92.448,70.312,91.406,63.672,-40.365,-8.4635,-4.9479,49.219,65.625,68.88,57.292,100,-7.5521,-21.224,-8.9844,-41.797,16.016,0.65104,66.536,40.234,91.341,75.684,79.883,79.46,72.949,30.859,14.16,0.7487,3.8737,-0.45573,-1.1393,-19.889
0,-45.182,-31.641,-36.979,39.323,42.188,65.495,64.844,65.755,-29.036,-58.594,-19.271,44.922,52.083,69.661,74.349,81.641,-51.432,3.776,32.552,42.578,49.479,58.333,68.359,77.865,-29.167,-51.693,-56.38,14.323,8.3333,26.953,20.312,64.323,-35.026,-61.979,-28.255,-18.62,30.078,6.3802,54.818,48.438,-69.141,-55.729,-21.484,-59.375,2.0833,20.052,26.953,61.719,59.57,69.434,63.509,29.98,34.928,27.702,-18.62,-15.495,6.8685,-30.729,-35.97,-51.432
0,35.547,36.849,44.661,40.104,52.344,39.193,77.344,74.219,8.0729,19.661,15.234,35.677,46.615,24.219,55.729,35.026,25.13,17.318,37.63,10.677,77.083,64.844,68.229,77.083,7.4219,22.526,8.5938,29.557,40.885,57.552,47.917,70.312,13.672,20.703,14.453,20.312,14.714,50.911,29.297,35.677,21.094,12.24,17.839,13.151,29.948,37.109,56.771,63.802,60.775,40.397,71.81,54.167,32.65,46.908,39.29,19.661,22.689,17.025,17.285,16.081
0,59.635,1.9531,-45.052,82.812,-16.146,30.469,73.307,97.526,-59.115,-8.5938,17.578,4.4271,49.349,48.568,98.438,96.615,0.52083,-12.5,28.125,26.302,93.75,82.292,96.875,97.526,-6.7708,1.8229,-16.797,-51.172,55.078,40.755,67.318,75,6.25,-39.583,-10.156,25.391,52.865,-7.8125,35.807,40.104,-22.526,-13.542,-18.229,-78.646,9.2448,-18.359,25.521,36.719,46.289,73.242,92.611,59.538,30.241,13.281,24.837,-11.426,10.612,-18.229,-4.5247,-33.236
0,-46.615,-43.75,-11.458,-6.7708,30.078,38.932,43.229,64.453,-49.089,-52.865,-33.594,-9.5052,6.5104,3.6458,66.146,45.833,-32.422,-52.604,-10.677,-22.786,-1.3021,25.13,57.422,19.401,-38.021,-56.51,-44.141,18.75,33.854,-3.9062,-16.276,8.724,-51.042,-52.344,-28.255,-36.589,-0.26042,-36.328,-0.13021,68.229,-45.964,-30.339,-41.927,-25.13,-7.4219,8.724,-21.745,-7.0312,44.173,30.534,25.163,5.599,7.8776,-6.8685,-27.148,-36.263,-29.622,-29.98,-42.057,-35.84
0,-18.49,29.167,54.036,34.635,68.88,79.557,56.641,74.609,-8.4635,-16.406,-21.615,31.641,21.615,-2.2135,19.401,41.406,-14.714,-58.333,-18.229,19.661,4.6875,26.823,5.8594,28.255,-53.125,-29.557,-38.932,-9.7656,41.797,20.182,17.318,11.198,-12.109,-36.849,-14.974,-14.323,12.24,7.8125,22.005,33.724,-46.224,-42.969,-16.927,-23.828,-21.094,-9.8958,32.552,46.745,69.922,20.052,16.406,22.624,18.945,12.077,24.837,-3.7109,-17.904,-32.845,-19.564,-32.487
0,-42.969,-53.125,-58.333,-46.354,52.865,60.807,67.448,53.125,-14.323,-33.333,42.318,-50.911,25.391,18.49,69.141,69.922,-71.354,-10.417,1.4323,45.052,81.51,60.938,68.229,75.26,-61.328,-63.411,-16.146,-58.854,-14.583,-61.328,-59.115,-62.24,0.39062,-56.38,-15.755,-42.318,22.786,45.964,45.573,-16.016,-23.698,-38.021,-4.4271,-48.307,-8.5938,-4.1667,49.479,9.1146,58.561,45.736,71.484,-49.316,24.577,11.458,-50.195,-14.063,-8.8216,-49.935,-28.516,-28.613
0,-22.786,-46.094,-19.271,19.141,28.385,27.865,19.792,36.458,-47.135,5.3385,26.172,11.849,38.932,42.448,50.651,80.339,-27.865,21.875,1.3021,28.906,43.359,54.818,78.776,79.297,9.375,-23.698,5.2083,-7.2917,14.974,-16.276,31.12,36.068,-28.646,-30.208,-24.089,-22.266,39.974,39.323,50.13,50.13,-25,6.901,-49.349,-61.719,6.1198,16.016,34.375,-1.0417,28.125,53.092,64.062,16.471,44.889,13.867,-17.253,-0.94401,6.0547,-4.1016,-26.302,-32.292
0,-48.307,12.63,25.391,46.484,86.068,89.453,88.281,100,-32.422,-50,17.448,43.359,51.432,88.672,99.74,41.016,-78.906,6.25,-11.328,20.052,42.188,56.771,68.49,57.161,-86.068,-75.13,-49.74,3.6458,-0.52083,-9.7656,61.849,89.193,-62.76,-58.984,-16.016,-35.286,17.578,67.057,17.448,69.792,-51.693,-53.516,-53.906,-55.859,55.078,38.672,20.833,42.448,90.951,70.215,56.152,35.189,42.969,39.258,9.0495,-5.4036,-15.983,-51.823,-43.262,-53.743
