Part,Happy_1_A,Happy_2_A,Happy_3_A,Happy_4_A,Happy_5_A,Happy_6_A,Happy_7_A,Happy_8_A,Happy_1_B,Happy_2_B,Happy_3_B,Happy_4_B,Happy_5_B,Happy_6_B,Happy_7_B,Happy_8_B,Surpr_1_A,Surpr_2_A,Surpr_3_A,Surpr_4_A,Surpr_5_A,Surpr_6_A,Surpr_7_A,Surpr_8_A,Surpr_1_B,Surpr_2_B,Surpr_3_B,Surpr_4_B,Surpr_5_B,Surpr_6_B,Surpr_7_B,Surpr_8_B,Disgust_1_A,Disgust_2_A,Disgust_3_A,Disgust_4_A,Disgust_5_A,Disgust_6_A,Disgust_7_A,Disgust_8_A,Disgust_1_B,Disgust_2_B,Disgust_3_B,Disgust_4_B,Disgust_5_B,Disgust_6_B,Disgust_7_B,Disgust_8_B,Sad_1_A,Sad_2_A,Sad_3_A,Sad_4_A,Sad_5_A,Sad_6_A,Sad_7_A,Sad_8_A,Sad_1_B,Sad_2_B,Sad_3_B,Sad_4_B,Sad_5_B,Sad_6_B,Sad_7_B,Sad_8_B,Afraid_1_A,Afraid_2_A,Afraid_3_A,Afraid_4_A,Afraid_5_A,Afraid_6_A,Afraid_7_A,Afraid_8_A,Afraid_1_B,Afraid_2_B,Afraid_3_B,Afraid_4_B,Afraid_5_B,Afraid_6_B,Afraid_7_B,Afraid_8_B,Angry_1_A,Angry_2_A,Angry_3_A,Angry_4_A,Angry_5_A,Angry_6_A,Angry_7_A,Angry_8_A,Angry_1_B,Angry_2_B,Angry_3_B,Angry_4_B,Angry_5_B,Angry_6_B,Angry_7_B,Angry_8_B,Happy_50_A,Surpr_50_A,Disgust_50_A,Sad_50_A,Afraid_50_A,Angry_50_A,Happy_50_B,Surpr_50_B,Disgust_50_B,Sad_50_B,Afraid_50_B,Angry_50_B,Happy_40_A,Surpr_40_A,Disgust_40_A,Sad_40_A,Afraid_40_A,Angry_40_A,Happy_40_B,Surpr_40_B,Disgust_40_B,Sad_40_B,Afraid_40_B,Angry_40_B,
1,75.651,76.823,81.641,66.146,56.12,32.292,72.135,91.536,-7.9427,-13.151,18.49,14.323,10.417,8.2031,39.844,69.531,84.375,81.25,70.573,65.495,59.375,75.26,49.349,87.5,-25.391,-21.484,-56.25,-4.6875,-52.734,2.7344,19.01,12.76,57.161,80.99,77.344,71.094,69.271,68.62,87.24,68.88,-58.594,-5.9896,-51.953,-54.688,-52.734,54.818,-29.688,-15.365,63.542,72.135,70.182,65.495,87.109,86.849,62.37,83.724,-40.234,-46.094,5.9896,-10.026,-55.859,-46.615,-68.099,-44.01,70.573,75.391,64.323,61.068,77.474,69.401,67.057,75,-58.073,4.5573,-47.396,12.37,-41.797,-41.016,1.0417,11.849,63.802,59.245,56.771,80.078,86.719,60.156,62.891,69.01,-55.859,-58.203,-18.88,-19.531,12.109,-0.65104,-18.49,-31.25,63.021,67.871,73.503,80.013,72.233,69.694,31.999,-4.5573,-10.742,-53.646,-17.48,-9.5703,75.065,75.423,71.647,67.839,67.839,64.974,2.9297,-26.953,-42.806,-22.591,-22.135,-38.118
2,-50.911,-29.167,24.219,16.276,18.88,16.667,32.292,10.938,41.276,9.8958,40.365,33.464,17.318,17.448,34.245,27.474,20.964,-12.76,11.458,9.1146,-21.094,-6.6406,28.776,16.667,43.75,-3.776,32.161,16.667,-1.4323,29.036,27.474,6.5104,-3.5156,5.8594,14.844,20.703,26.953,-5.599,17.318,5.3385,32.422,33.203,27.083,28.646,32.422,65.495,28.516,36.328,3.125,18.49,23.047,5.599,13.411,-10.807,-4.4271,15.755,24.479,33.464,4.2969,11.458,4.1667,33.203,30.99,3.5156,-8.4635,-1.5625,16.146,-27.865,17.839,11.328,16.406,-20.182,28.906,32.031,29.948,31.641,22.786,11.849,46.484,40.365,-18.75,-8.8542,18.49,3.776,-5.8594,-25.911,19.141,-7.4219,28.906,14.583,28.906,-32.031,35.156,35.417,26.302,33.073,19.694,4.4271,11.003,3.4831,6.3477,-5.013,24.121,15.397,40.69,17.969,30.371,32.487,-9.8958,7.194,9.4727,12.565,-5.4362,-1.3346,31.25,22.201,30.339,18.424,30.632,10.091
3,14.974,45.443,12.5,45.833,81.12,88.411,72.917,77.865,57.292,67.969,44.792,61.849,62.24,52.474,55.859,52.214,37.37,36.589,27.083,60.286,65.365,25.651,61.719,68.88,42.708,67.188,56.25,55.078,57.943,70.312,71.094,62.76,35.286,24.609,16.016,75.781,74.479,75.26,83.203,79.557,38.932,70.312,56.51,60.417,52.083,60.156,66.146,68.49,14.844,-21.354,-28.646,37.24,-3.776,77.083,79.427,76.042,38.411,30.078,52.604,57.552,57.422,57.422,59.635,72.135,-20.833,-32.292,60.677,28.646,-3.125,53.125,23.437,71.094,63.932,31.25,36.198,44.792,61.589,54.557,60.026,63.411,5.599,-8.3333,7.2917,33.464,58.724,39.974,74.349,78.385,69.792,52.344,51.042,66.406,52.995,62.37,78.255,55.339,80.078,55.404,78.125,57.194,36.133,62.858,55.697,65.527,61.719,61.654,59.896,62.24,29.688,40.332,37.923,0.52083,9.0495,9.5052,57.975,55.306,56.543,44.661,44.043,59.896
4,19.531,32.682,28.906,41.016,46.875,56.12,52.474,64.974,13.151,24.349,34.245,38.151,46.745,44.922,19.531,40.495,1.4323,0.26042,34.766,42.057,42.448,38.281,41.797,43.88,29.948,10.156,19.01,19.271,40.755,42.318,27.734,43.88,29.167,31.25,1.6927,28.255,39.062,34.375,45.573,39.974,3.5156,34.766,1.8229,40.365,15.104,37.63,28.255,33.333,12.891,34.505,32.422,23.958,30.339,29.427,41.667,17.708,26.432,34.896,19.922,29.297,38.802,17.708,32.031,30.078,5.4687,-17.708,9.5052,25.13,30.078,46.484,31.901,40.625,22.917,36.849,25.651,16.146,26.042,36.458,28.255,46.745,-0.65104,33.464,-10.807,23.568,7.0312,25.911,41.797,30.99,38.932,24.089,27.604,13.151,28.255,40.625,33.854,26.562,55.111,41.602,39.746,29.785,37.272,26.432,37.923,38.672,28.581,29.655,34.375,32.324,30.534,19.629,22.591,25.944,5.599,11.393,27.474,19.596,20.117,27.637,25.391,25.944
5,-0.52083,20.964,57.031,47.135,30.339,41.927,41.146,61.589,41.406,60.286,34.375,91.276,93.359,95.312,92.839,89.844,11.849,16.406,13.021,40.365,37.63,40.625,49.349,69.922,15.625,30.859,35.286,50.26,86.849,89.583,83.333,95.833,27.474,11.068,13.151,25,41.016,54.036,61.719,43.49,22.786,32.161,46.354,55.99,68.359,96.354,87.109,87.891,19.01,35.026,26.562,53.906,37.109,34.896,32.812,20.312,24.74,43.88,45.182,68.88,58.073,81.12,97.917,89.062,27.604,0.65104,15.755,9.2448,46.354,22.526,52.995,62.63,38.932,14.453,42.188,68.229,65.755,68.62,80.339,88.411,5.0781,3.3854,19.661,17.839,15.234,21.354,17.839,21.484,33.724,56.12,35.417,26.042,32.943,69.661,28.776,85.677,43.75,49.382,50.065,31.283,46.126,18.978,92.839,88.9,84.928,81.543,75.781,54.264,31.152,20.41,19.173,33.626,13.314,11.491,56.836,33.008,39.323,45.671,40.951,37.826
6,73.828,55.99,66.536,89.974,65.885,63.151,90.625,86.849,57.812,74.609,82.161,95.182,74.87,97.786,39.844,72.135,-13.672,49.349,45.443,43.75,57.161,73.047,88.542,57.813,30.078,63.542,74.74,54.297,91.016,52.995,67.969,80.99,-25.521,21.875,38.021,73.047,70.312,48.698,90.365,97.786,69.01,54.818,80.99,34.115,20.703,82.031,65.885,79.427,56.901,66.146,44.922,59.766,38.151,34.115,78.776,24.089,66.536,46.484,30.339,59.505,86.458,68.229,84.375,72.786,32.031,39.844,1.8229,77.214,22.917,59.766,67.839,89.323,46.875,1.0417,70.964,56.901,45.964,69.01,75.521,87.63,41.276,15.625,31.38,6.7708,80.339,57.292,55.469,0,50.13,42.318,60.026,36.849,56.38,89.714,37.24,81.901,76.628,69.141,76.79,43.783,59.961,48.275,71.159,73.242,62.012,77.962,69.531,66.309,71.582,31.217,26.855,56.934,37.728,23.763,77.441,55.664,59.733,50.716,43.945,47.331
7,26.432,52.734,44.01,80.729,-4.1667,82.292,63.802,81.641,45.573,21.354,90.365,54.818,91.146,81.25,100,94.01,26.302,52.734,39.193,64.062,47.786,85.417,66.927,78.776,-27.734,-50.13,38.021,62.63,75.651,90.625,98.438,97.526,41.927,-11.458,2.6042,-26.432,54.948,66.276,46.224,70.443,25.26,-38.281,56.25,61.589,84.766,95.182,95.703,96.224,48.438,-10.156,66.797,29.297,74.349,60.286,57.161,69.922,-42.578,-11.458,65.755,65.755,86.068,82.552,91.276,95.833,25.26,-37.37,83.724,42.318,50.26,65.755,-20.833,68.359,-44.922,40.234,25.13,33.333,85.938,85.938,80.859,87.5,4.8177,21.354,31.25,-17.708,71.615,50.391,35.156,52.995,-27.995,14.453,36.849,-60.677,11.328,39.714,7.4219,18.49,55.892,69.727,59.473,65.43,40.885,52.539,91.602,90.56,92.969,88.932,85.059,19.238,50.977,45.573,1.6602,33.594,28.483,9.9284,53.027,5.6966,26.204,19.368,13.444,-9.3424
8,11.328,34.766,39.974,37.63,55.729,51.562,52.995,58.984,25.651,42.839,44.531,36.198,56.12,48.047,80.078,81.25,5.8594,19.661,23.698,40.234,24.609,52.995,73.177,48.958,8.4635,-13.021,55.599,55.208,70.312,64.974,70.312,88.021,36.328,48.047,32.943,40.495,38.281,61.979,50.26,61.068,44.661,44.922,43.62,44.401,59.635,60.677,59.766,67.318,26.562,43.229,43.099,39.974,27.995,34.505,51.693,59.375,14.193,2.0833,58.464,40.234,61.328,50.26,66.406,50.26,6.7708,33.333,-3.5156,52.734,33.724,54.818,67.578,72.526,36.068,47.396,36.068,0,12.76,63.411,66.146,60.417,39.974,2.9948,28.385,15.885,29.688,50.911,55.469,57.812,-2.8646,-33.724,21.875,1.8229,22.786,39.453,51.432,61.589,54.818,49.935,52.897,43.392,57.161,48.47,66.374,73.405,61.849,57.064,50.684,43.815,30.924,22.363,39.453,38.216,22.331,21.81,37.305,26.562,44.401,28.743,29.883,-3.2227
9,63.542,76.953,99.089,97.396,100,100,100,100,21.224,99.479,71.484,100,99.089,97.526,98.958,100,64.193,27.214,61.719,84.635,98.438,84.245,71.484,94.271,32.422,35.938,31.901,91.146,94.792,93.099,98.177,98.307,78.385,43.88,81.12,91.927,93.62,99.479,100,99.609,25.391,88.802,72.526,71.875,77.865,97.656,95.182,100,40.885,42.448,52.865,65.755,79.557,80.599,61.589,84.505,49.089,55.99,33.203,45.964,84.245,98.047,64.844,76.823,76.432,39.714,43.88,73.177,15.104,92.969,71.224,92.057,38.802,41.797,26.562,12.76,51.693,-10.547,61.458,85.286,56.25,15.755,55.859,19.01,65.625,92.969,95.833,89.583,81.51,62.109,45.443,40.885,68.88,59.115,99.479,88.281,100,87.109,98.177,76.562,67.839,86.003,98.893,96.094,92.676,80.99,46.973,78.939,84.245,59.44,73.828,50.488,58.301,36.719,73.047,47.852,64.648,46.061,29.98,57.487
10,-29.167,11.328,56.12,43.49,56.12,69.922,61.719,95.052,-33.333,-34.245,-36.198,-18.359,51.042,28.516,-1.4323,23.568,-32.031,-17.318,0.39062,31.12,9.8958,-13.411,29.688,-12.5,-30.078,-9.5052,-23.177,2.2135,-29.688,6.1198,-32.031,-9.5052,-22.266,-19.531,17.708,-4.5573,-10.026,-24.089,4.0365,23.047,-15.755,-33.073,-26.693,-33.984,2.3438,9.7656,17.839,39.583,-1.9531,-30.208,-2.0833,31.901,26.823,-7.0312,-7.4219,-1.3021,-25.781,-25.651,-21.615,-17.839,-10.026,-6.1198,-0.26042,15.755,-9.2448,-29.688,-40.365,-1.5625,27.474,16.016,-5.599,11.589,-37.891,-25.391,-17.318,-23.047,-12.5,-10.677,-17.708,-12.891,-36.328,-42.839,-5.2083,-15.104,-38.021,-51.432,6.901,26.693,-38.802,-38.542,-8.2031,1.1719,-39.062,-27.865,-34.245,-14.323,70.703,3.418,-1.7578,2.7669,12.37,-13.965,25.423,-16.276,17.383,-0.16276,-13.444,-28.874,20.443,-4.4596,-7.1615,-0.58594,-20.215,-24.87,-30.534,-15.137,-27.376,-22.721,-25.911,-21.094
